"Location","Treatment","Details","TrapID","Longitude","Latitude","TransplantDate","DispInstallDate","TrapInstallDate","AssessmentNumber","SamplingDate","nYSB","DaysOfCatch","DATI","DADI","DAT","mothsperday","DetailsF","PlaceF","logDaysOfCatch","DATscaled","SamplingDateC","numericDate","nYSB2"
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,7,2023-11-09,9,10,70,NA,74,0.9,"CGP","Miryalaguda",2.30258509299405,0.838095892144565,"2023-11-09",88,13
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,7,2023-11-07,1,11,72,72,75,0.0909090909090909,"trt C","Burdwan",2.39789527279837,0.876890175083792,"2023-11-07",86,1
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,7,2023-11-07,0,11,72,72,75,0,"trt C","Burdwan",2.39789527279837,0.876890175083792,"2023-11-07",86,0
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,7,2023-11-07,1,11,72,72,75,0.0909090909090909,"trt C","Burdwan",2.39789527279837,0.876890175083792,"2023-11-07",86,1
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,7,2023-11-07,2,11,72,72,75,0.181818181818182,"trt C","Burdwan",2.39789527279837,0.876890175083792,"2023-11-07",86,3
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,7,2023-11-09,7,12,73,NA,75,0.583333333333333,"CGP","Burdwan",2.484906649788,0.876890175083792,"2023-11-09",88,10
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,7,2023-11-09,4,12,73,NA,75,0.333333333333333,"CGP","Burdwan",2.484906649788,0.876890175083792,"2023-11-09",88,20
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,7,2023-11-09,5,12,73,NA,75,0.416666666666667,"CGP","Burdwan",2.484906649788,0.876890175083792,"2023-11-09",88,16
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,7,2023-11-09,4,12,73,NA,75,0.333333333333333,"CGP","Burdwan",2.484906649788,0.876890175083792,"2023-11-09",88,6
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,8,2023-10-25,0,9,80,80,93,0,"trt C","Rajnandgaon",2.19722457733622,1.57518726798987,"2023-10-25",73,1
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,8,2023-10-25,0,9,80,80,93,0,"trt C","Rajnandgaon",2.19722457733622,1.57518726798987,"2023-10-25",73,0
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,8,2023-10-25,0,9,80,80,93,0,"trt C","Rajnandgaon",2.19722457733622,1.57518726798987,"2023-10-25",73,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,8,2023-10-25,0,9,80,80,93,0,"trt C","Rajnandgaon",2.19722457733622,1.57518726798987,"2023-10-25",73,0
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,8,2023-10-25,0,9,80,NA,90,0,"CGP","Rajnandgaon",2.19722457733622,1.45880441917219,"2023-10-25",73,13
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,8,2023-10-25,1,9,80,NA,90,0.111111111111111,"CGP","Rajnandgaon",2.19722457733622,1.45880441917219,"2023-10-25",73,2
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,8,2023-10-25,2,9,80,NA,90,0.222222222222222,"CGP","Rajnandgaon",2.19722457733622,1.45880441917219,"2023-10-25",73,15
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,8,2023-10-25,1,9,80,NA,90,0.111111111111111,"CGP","Rajnandgaon",2.19722457733622,1.45880441917219,"2023-10-25",73,4
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,8,2023-10-24,0,11,81,81,84,0,"trt C","US Nagar",2.39789527279837,1.22603872153683,"2023-10-24",72,0
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,8,2023-10-24,0,11,81,81,84,0,"trt C","US Nagar",2.39789527279837,1.22603872153683,"2023-10-24",72,0
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,8,2023-10-24,0,11,81,81,84,0,"trt C","US Nagar",2.39789527279837,1.22603872153683,"2023-10-24",72,0
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,8,2023-10-24,0,11,81,81,84,0,"trt C","US Nagar",2.39789527279837,1.22603872153683,"2023-10-24",72,0
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,8,2023-10-25,0,12,82,NA,84,0,"CGP","US Nagar",2.484906649788,1.22603872153683,"2023-10-25",73,0
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,8,2023-10-25,1,12,82,NA,84,0.0833333333333333,"CGP","US Nagar",2.484906649788,1.22603872153683,"2023-10-25",73,21
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,8,2023-10-25,2,12,82,NA,84,0.166666666666667,"CGP","US Nagar",2.484906649788,1.22603872153683,"2023-10-25",73,7
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,8,2023-10-25,1,12,82,NA,84,0.0833333333333333,"CGP","US Nagar",2.484906649788,1.22603872153683,"2023-10-25",73,1
"Suryapet","T3","trt C",301,79.6566922759329,16.7917814585531,2023-08-22,2023-08-26,2023-08-26,8,2023-11-14,4,10,80,80,84,0.4,"trt C","Suryapet",2.30258509299405,1.22603872153683,"2023-11-14",93,4
"Suryapet","T3","trt C",302,79.6559132759329,16.7920244585531,2023-08-22,2023-08-26,2023-08-26,8,2023-11-14,4,10,80,80,84,0.4,"trt C","Suryapet",2.30258509299405,1.22603872153683,"2023-11-14",93,4
"Suryapet","T3","trt C",303,79.6555882759329,16.7911034585531,2023-08-22,2023-08-26,2023-08-26,8,2023-11-14,3,10,80,80,84,0.3,"trt C","Suryapet",2.30258509299405,1.22603872153683,"2023-11-14",93,3
"Suryapet","T3","trt C",304,79.6564232759329,16.7908374585531,2023-08-22,2023-08-26,2023-08-26,8,2023-11-14,3,10,80,80,84,0.3,"trt C","Suryapet",2.30258509299405,1.22603872153683,"2023-11-14",93,3
"Suryapet","T6","CGP",601,79.6488782759329,16.7785404585531,2023-08-24,NA,2023-08-26,8,2023-11-14,14,10,80,NA,82,1.4,"CGP","Suryapet",2.30258509299405,1.14845015565838,"2023-11-14",93,14
"Suryapet","T6","CGP",602,79.6482682759329,16.7792304585531,2023-08-24,NA,2023-08-26,8,2023-11-14,10,10,80,NA,82,1,"CGP","Suryapet",2.30258509299405,1.14845015565838,"2023-11-14",93,16
"Suryapet","T6","CGP",603,79.6477852759329,16.7785184585531,2023-08-24,NA,2023-08-26,8,2023-11-14,19,10,80,NA,82,1.9,"CGP","Suryapet",2.30258509299405,1.14845015565838,"2023-11-14",93,21
"Suryapet","T6","CGP",604,79.6485022759329,16.7778944585531,2023-08-24,NA,2023-08-26,8,2023-11-14,12,10,80,NA,82,1.2,"CGP","Suryapet",2.30258509299405,1.14845015565838,"2023-11-14",93,12
"Miryalaguda","T3","trt C",301,79.6067559248815,16.9563524845438,2023-08-26,2023-08-31,2023-08-31,8,2023-11-19,2,10,80,80,85,0.2,"trt C","Miryalaguda",2.30258509299405,1.26483300447606,"2023-11-19",98,2
"Miryalaguda","T3","trt C",302,79.6058219248815,16.9566354845438,2023-08-26,2023-08-31,2023-08-31,8,2023-11-19,0,10,80,80,85,0,"trt C","Miryalaguda",2.30258509299405,1.26483300447606,"2023-11-19",98,0
"Miryalaguda","T3","trt C",303,79.6054889248815,16.9557184845438,2023-08-26,2023-08-31,2023-08-31,8,2023-11-19,4,10,80,80,85,0.4,"trt C","Miryalaguda",2.30258509299405,1.26483300447606,"2023-11-19",98,4
"Miryalaguda","T3","trt C",304,79.6064559248815,16.9554354845438,2023-08-26,2023-08-31,2023-08-31,8,2023-11-19,2,10,80,80,85,0.2,"trt C","Miryalaguda",2.30258509299405,1.26483300447606,"2023-11-19",98,2
"Miryalaguda","T6","CGP",601,79.6065449248815,16.9422844845438,2023-08-27,NA,2023-08-31,8,2023-11-19,7,10,80,NA,84,0.7,"CGP","Miryalaguda",2.30258509299405,1.22603872153683,"2023-11-19",98,8
"Miryalaguda","T6","CGP",602,79.6054629248815,16.9425384845438,2023-08-27,NA,2023-08-31,8,2023-11-19,4,10,80,NA,84,0.4,"CGP","Miryalaguda",2.30258509299405,1.22603872153683,"2023-11-19",98,5
"Miryalaguda","T6","CGP",603,79.6053339248815,16.9416754845438,2023-08-27,NA,2023-08-31,8,2023-11-19,9,10,80,NA,84,0.9,"CGP","Miryalaguda",2.30258509299405,1.22603872153683,"2023-11-19",98,13
"Miryalaguda","T6","CGP",604,79.6064189248815,16.9414464845438,2023-08-27,NA,2023-08-31,8,2023-11-19,4,10,80,NA,84,0.4,"CGP","Miryalaguda",2.30258509299405,1.22603872153683,"2023-11-19",98,4
"Burdwan","T3","trt C",301,87.8308954975907,23.386223941135,2023-08-24,2023-08-27,2023-08-27,8,2023-11-15,2,8,80,80,83,0.25,"trt C","Burdwan",2.07944154167984,1.18724443859761,"2023-11-15",94,2
"Burdwan","T3","trt C",302,87.8298994975907,23.386105941135,2023-08-24,2023-08-27,2023-08-27,8,2023-11-15,7,8,80,80,83,0.875,"trt C","Burdwan",2.07944154167984,1.18724443859761,"2023-11-15",94,7
"Burdwan","T3","trt C",303,87.8296944975907,23.385158941135,2023-08-24,2023-08-27,2023-08-27,8,2023-11-15,3,8,80,80,83,0.375,"trt C","Burdwan",2.07944154167984,1.18724443859761,"2023-11-15",94,3
"Burdwan","T3","trt C",304,87.8306784975907,23.385307941135,2023-08-24,2023-08-27,2023-08-27,8,2023-11-15,1,8,80,80,83,0.125,"trt C","Burdwan",2.07944154167984,1.18724443859761,"2023-11-15",94,1
"Burdwan","T6","CGP",601,87.8213954975907,23.395288941135,2023-08-26,NA,2023-08-28,8,2023-11-16,12,7,80,NA,82,1.71428571428571,"CGP","Burdwan",1.94591014905531,1.14845015565838,"2023-11-16",95,16
"Burdwan","T6","CGP",602,87.8204314975907,23.395269941135,2023-08-26,NA,2023-08-28,8,2023-11-16,15,7,80,NA,82,2.14285714285714,"CGP","Burdwan",1.94591014905531,1.14845015565838,"2023-11-16",95,45
"Burdwan","T6","CGP",603,87.8202214975907,23.394350941135,2023-08-26,NA,2023-08-28,8,2023-11-16,8,7,80,NA,82,1.14285714285714,"CGP","Burdwan",1.94591014905531,1.14845015565838,"2023-11-16",95,16
"Burdwan","T6","CGP",604,87.8212294975907,23.394386941135,2023-08-26,NA,2023-08-28,8,2023-11-16,11,7,80,NA,82,1.57142857142857,"CGP","Burdwan",1.94591014905531,1.14845015565838,"2023-11-16",95,13
"US Nagar","T3","trt C",301,79.452721867125,28.873280869784,2023-08-01,2023-08-04,2023-08-04,9,2023-11-03,0,10,91,91,94,0,"trt C","US Nagar",2.30258509299405,1.6139815509291,"2023-11-03",82,0
"US Nagar","T3","trt C",302,79.451724867125,28.873684869784,2023-08-01,2023-08-04,2023-08-04,9,2023-11-03,0,10,91,91,94,0,"trt C","US Nagar",2.30258509299405,1.6139815509291,"2023-11-03",82,0
"US Nagar","T3","trt C",303,79.451338867125,28.872853869784,2023-08-01,2023-08-04,2023-08-04,9,2023-11-03,1,10,91,91,94,0.1,"trt C","US Nagar",2.30258509299405,1.6139815509291,"2023-11-03",82,1
"US Nagar","T3","trt C",304,79.452261867125,28.872411869784,2023-08-01,2023-08-04,2023-08-04,9,2023-11-03,0,10,91,91,94,0,"trt C","US Nagar",2.30258509299405,1.6139815509291,"2023-11-03",82,1
"US Nagar","T6","CGP",601,79.456439867125,28.876068869784,2023-08-02,NA,2023-08-04,9,2023-11-04,3,10,92,NA,94,0.3,"CGP","US Nagar",2.30258509299405,1.6139815509291,"2023-11-04",83,7
"US Nagar","T6","CGP",602,79.455479867125,28.876378869784,2023-08-02,NA,2023-08-04,9,2023-11-04,12,10,92,NA,94,1.2,"CGP","US Nagar",2.30258509299405,1.6139815509291,"2023-11-04",83,19
"US Nagar","T6","CGP",603,79.455051867125,28.875568869784,2023-08-02,NA,2023-08-04,9,2023-11-04,8,10,92,NA,94,0.8,"CGP","US Nagar",2.30258509299405,1.6139815509291,"2023-11-04",83,8
"US Nagar","T6","CGP",604,79.456047867125,28.875274869784,2023-08-02,NA,2023-08-04,9,2023-11-04,5,10,92,NA,94,0.5,"CGP","US Nagar",2.30258509299405,1.6139815509291,"2023-11-04",83,5
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,9,2023-11-06,0,12,92,92,105,0,"trt C","Rajnandgaon",2.484906649788,2.04071866326059,"2023-11-06",85,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,9,2023-11-06,1,12,92,92,105,0.0833333333333333,"trt C","Rajnandgaon",2.484906649788,2.04071866326059,"2023-11-06",85,1
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,9,2023-11-06,0,12,92,92,105,0,"trt C","Rajnandgaon",2.484906649788,2.04071866326059,"2023-11-06",85,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,9,2023-11-06,4,12,92,92,105,0.333333333333333,"trt C","Rajnandgaon",2.484906649788,2.04071866326059,"2023-11-06",85,4
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,9,2023-11-06,3,12,92,NA,102,0.25,"CGP","Rajnandgaon",2.484906649788,1.92433581444291,"2023-11-06",85,6
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,9,2023-11-06,8,12,92,NA,102,0.666666666666667,"CGP","Rajnandgaon",2.484906649788,1.92433581444291,"2023-11-06",85,22
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,9,2023-11-06,2,12,92,NA,102,0.166666666666667,"CGP","Rajnandgaon",2.484906649788,1.92433581444291,"2023-11-06",85,9
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,9,2023-11-06,2,12,92,NA,102,0.166666666666667,"CGP","Rajnandgaon",2.484906649788,1.92433581444291,"2023-11-06",85,8
"Rajnandgaon","T3","trt C",301,80.8212941264725,21.0383757146132,2023-07-24,2023-08-06,2023-08-06,10,2023-11-15,0,9,101,101,114,0,"trt C","Rajnandgaon",2.19722457733622,2.38986720971364,"2023-11-15",94,0
"Rajnandgaon","T3","trt C",302,80.8203211264725,21.0383617146132,2023-07-24,2023-08-06,2023-08-06,10,2023-11-15,0,9,101,101,114,0,"trt C","Rajnandgaon",2.19722457733622,2.38986720971364,"2023-11-15",94,0
"Rajnandgaon","T3","trt C",303,80.8203211264725,21.0375137146132,2023-07-24,2023-08-06,2023-08-06,10,2023-11-15,0,9,101,101,114,0,"trt C","Rajnandgaon",2.19722457733622,2.38986720971364,"2023-11-15",94,0
"Rajnandgaon","T3","trt C",304,80.8212941264725,21.0375637146132,2023-07-24,2023-08-06,2023-08-06,10,2023-11-15,0,9,101,101,114,0,"trt C","Rajnandgaon",2.19722457733622,2.38986720971364,"2023-11-15",94,0
"Rajnandgaon","T6","CGP",601,80.8107381264725,21.0319317146132,2023-07-27,NA,2023-08-06,10,2023-11-15,0,9,101,NA,111,0,"CGP","Rajnandgaon",2.19722457733622,2.27348436089596,"2023-11-15",94,1
"Rajnandgaon","T6","CGP",602,80.8097081264725,21.0320317146132,2023-07-27,NA,2023-08-06,10,2023-11-15,0,9,101,NA,111,0,"CGP","Rajnandgaon",2.19722457733622,2.27348436089596,"2023-11-15",94,1
"Rajnandgaon","T6","CGP",603,80.8094421264725,21.0311737146132,2023-07-27,NA,2023-08-06,10,2023-11-15,3,9,101,NA,111,0.333333333333333,"CGP","Rajnandgaon",2.19722457733622,2.27348436089596,"2023-11-15",94,4
"Rajnandgaon","T6","CGP",604,80.8105981264725,21.0310837146132,2023-07-27,NA,2023-08-06,10,2023-11-15,0,9,101,NA,111,0,"CGP","Rajnandgaon",2.19722457733622,2.27348436089596,"2023-11-15",94,1
